path,title,headings,indexing_status,url_count
research/18_POST_TDE3_TMA_HARD_KNIVES.md,POST TDE3+TMA Hard Knives — Fork A enhancers (Grok Bot / iscas_ssh),"一句话（给 teammate） || Gap analysis — after TDE3 + TMA, still missing … || NEW remake candidates（≥6；不含 TDE3/TMA/EvQ/PredExit/BitHyp 原名） || BiSAT-Agg — bidirectional temporal corr + SATMA adaptive fuse → MFBD/Motion-TTB || NL-STMFA — nonlinear motion-guided spatio-temporal feature aware residual warp || SCI-CleanExit — warp-consistency self-cleaning iteration channel + residual scrub gate || CFP-ConfGate — confidence-induced flow propagation → OGEC×PRRC exact budget || DynDir-Wake — dynamic direction prediction PE skip for OP-STW || AEC-MatchFB — area-event-count slice exposure closed-loop from match distance || BL-VetoPrior — Barlow–Levick inhibition-veto digital direction bank (beyond TDE-3) || BUI-GuardSDSA — bit-wise uncertainty-interval guard filter for predictor-free SDSA sparsity || LZ-SparsePred — leading-zero / log-add-only attention sparsity predictor (SOFA-style) || Ranked Top list（letter knife order） || DO NOT CLAIM || Sources（verified; no fabricated venues） || Temporal aggregation beyond TMA || Early-exit / confidence / residual control || Event OF HW / FPGA / ASIC（digital） || Sparse attention fabrics（digital RTL-friendly） || Bio / digital timing & coincidence beyond TDE-3 || Stack / prior ideafromai || 工程下一步（不自动开干）",machine_indexed_not_full_read,0
research/19_CARD_H_IF_SKETCH_RED4.md,Card H — Interface Sketch (4× RED knives),Wiring map（现有模块端口名 = 真 RTL） || H1 — `c2s_bisat_agg` (BiSAT-Agg) || Parameters || Ports || 接线 || Prove-by 计数（1 页） || 勿 overclaim || H2 — `c1s_cfp_confgate` (CFP-ConfGate) || Prove-by 计数 || H3 — `c1s_sci_cleanexit` (SCI-CleanExit) || H4 — `c2s_bui_guard_sdsa` (BUI-GuardSDSA) || Suggested file drop (when Card G green) || Letter hygiene（Card H） || Done means（草图卡）,machine_indexed_not_full_read,0
research/19b_CARD_H_CFP_SCI_GROKBOT_POINTER.md,Card H H2+H3 landed (pointer),,machine_indexed_not_full_read,0
research/19c_CARD_H_BISAT_BUI_GROKBOT_POINTER.md,Card H H1+H4 landed (pointer),,machine_indexed_not_full_read,0
research/20_ISMD_INDEX_CARD_GH_GROKBOT.md,20 — ISMD 索引卡：Card G/H + research 15–19c（Grok Bot）,一、三刀 + 增强器（信件口径） || 三刀（信件主刀） || Card G 增强器（已落地 RTL） || Card H 四把 RED（已落地 RTL；增强 Fork A，不换岛） || 二、research 15–19c 索引（ideafromai） || 三、HW 树 Card G/H 文档（权威正文） || 四、路径清单（Codex / 人类 on ismd） || ideafromai（调研 + 卡片指针） || sdformer_c1c2star_grokbot（RTL / TB / flows / OR） || Card G || Card H || Docs + OpenROAD || 五、OpenROAD 口径（读记分板时） || 六、给 teammate 的一句话,machine_indexed_not_full_read,0
research/20_ISMD_INDEX_CARD_GH_IDEA.md,ismd 可读索引 — Card G/H + idea 18/19 包,30 秒结论 || 读序（推荐） || ideafromai/research — Card G/H 核心文件 || RTL 树内对应详文（scp RTL 包时一起带） || RTL 模块名（独立树） || 四把红刀（信件里是增强器，不是第 4–7 刀） || 更早 rounds（背景，非本包必读） || scp 提示（给 iscas_ssh） || DO NOT CLAIM（贴在 ismd 也适用） || RTL mirror,machine_indexed_not_full_read,0
research/21_NOVELTY_BOOST_TOP5_FORKA.md,21 — TCAS-II Novelty Boost Top5 (Fork A),Gap vs Card G/H + soft knives || Top5 remakes || 1. ResHTR-Refiner — residual HTR refine on linear TMA/BiSAT seed || 2. EDC-ΔFuse — multi-scale temporal Δ-feat + adaptive fuse before exact || 3. WinTok-CoSparse — window×token co-sparsification → wake / BUI keep || 4. AdjEvt-Compress — adjacent-position event compression before SDSA/HBG MAC || 5. TID-DeblurLoop — iterative event deblur without correlation volume || Ranked letter impact (which knife each boosts) || Suggested Card I order (pick any 2 for RTL after CFP/SCI pipe integration) || Optional runners (not Top5) || DO NOT CLAIM || Sources,machine_indexed_not_full_read,0
research/22_CARD_I_IF_TID_EDC.md,Card I — Interface Sketch (TID-DeblurLoop + EDC-ΔFuse),Wiring map（叠在 G/H + CFP/SCI glue 上） || I1 — `c1s_tid_deblur_loop` (TID-DeblurLoop) || Parameters || Ports || 接线 || Prove-by || 勿 overclaim || I2 — `c1s_edc_delta_fuse` (EDC-ΔFuse) || Suggested file drop（G/H 风格） || 候补 I+1 — `c1s_reshtr_refiner`（stub only） || Letter hygiene（Card I） || Done means（草图卡）,machine_indexed_not_full_read,0
research/23_CARD_I_BL_NL_LANDED_POINTER.md,Card I + BL/NL landed (pointer),Landed this wave || Still idea-only (not this wave) || Hygiene,machine_indexed_not_full_read,0
research/audit_comparison_20260909/CICC_SUPPLEMENT.md,CICC 定向补检：先验、适配与尚未尝试部分,检索范围 || 直接改变当前对照的八项 || 1. Zhang 光流芯片 — CICC 2026，已有条目补正 || 2. ROM-LTE — CICC 2026 || 3. OS-CIM — CICC 2025 || 4. 非结构稀疏脉冲注意力/卷积阵列 — CICC 2024 || 5. 样本自适应动态神经元剪枝 — CICC 2025 || 6. SparseTrim — CICC 2025 || 7. Pro-Cache-CIM — CICC 2025 || 8. SP-IMC — CICC 2024 || 保留为对照或待验证线索的八项 || 从 CICC 光流原文追到的两项直接伴随先验 || 补查后实际改变什么,machine_indexed_not_full_read,22
research/audit_comparison_20260909/README.md,两份文献盘点的交叉复核与电路会刊补充,,machine_indexed_not_full_read,0
research/audit_comparison_20260909/REVISED_PLAN.md,对照 GrokBot 后的推进计划,1. 两份审阅应怎样合用 || 2. 电路会刊补查纠正了什么 || 3. 先把“贵在哪里”落到同一边界 || 4. 第一顺位：非因果 T10 能否真实释放昂贵 patch 生产 || B 与强对照先写 || 完整借 A 的范围 || 待检验 X，以及为什么不能只说“共同退出” || 只做一次有判别力的训练探针 || 5. 第二顺位：连续 PSN 的完整编译与物理成本 || B、A 与现阶段交付 || 新 X 的准入 || 6. 剪枝、运动与其他候选为什么没有一起启动 || 7. 执行顺序、交付与停止条件 || 8. 每天的挖点与审阅方式,machine_indexed_not_full_read,0
research/audit_comparison_20260909/grok_comparison.md,两份文献盘点的逐项对照（2026-09-09）,数量和来源边界 || 最改变判断的纠错 || 真正补入的线索与目前用途 || 五项最影响下一步计划的建议,machine_indexed_not_full_read,6
research/audit_comparison_20260909/novelty_review.md,Grok 五项候选的独立新颖性与推进边界复核,必须先改正的身份和分母 || 三篇直接先验究竟覆盖到哪里 || 五项逐项裁决 || 1. Patch 完成反馈 || 2. PSN 真洞 || 3. 完整结构稀疏迁到敏感挂点 || 4. 有损共同完成与并集损失 || 5. 运动与 F_live || 只提出两项一次性判别实验（本轮未执行） || 实验一：区分“训练已有早停”与“结构确实释放共享生产” || 实验二：完整常矩阵编译后，判断还有没有物理 X 可提 || 对详细推进计划的建议,machine_indexed_not_full_read,3
research/audit_comparison_20260909/venue_supplement_other.md,薄弱电路会刊补检（2026-09-09）,1. HIRB sparse CNN — IEEE Symposium on VLSI Technology and Circuits 2022 || 2. DNC near-memory — ESSCIRC 2022 || 3. SIMO SPad — IEEE Transactions on Circuits and Systems II: Express Briefs 2023 || 4. FP4/FP8 shift-add training processor — ESSCIRC 2023 || 5. D3TA — ESSERC 2025 || 6. Winograd-Standard Fusion — IEEE Asian Solid-State Circuits Conference (A-SSCC) 2025 || 7. ALSCA — IEEE Transactions on Circuits and Systems II: Express Briefs 2024 || 8. Broad-Spectrum Compression Engine — IEEE Transactions on Circuits and Systems II: Express Briefs 2024 || 检索覆盖与缺口 || 保留但未充主表的线索,machine_indexed_not_full_read,13
research/c1_prosperity_fusion_20260906/README.md,C1 恢复为重点：完整 Prosperity 底座与融合重构,完整继承与候选增量 || 优先融合：模式分解后的残差继续共享 || 两个可借鉴的替换部件 || 本轮新增：C1 真实 support 容量机会 || 接下来只做能判别融合的统计,machine_indexed_not_full_read,6
research/c1_retained_parent_promotion_20260907/README.md,C1 保留父值原位提升：筛查未晋级,,machine_indexed_not_full_read,3
research/c2_temporal_shared_protocol_20260907/README.md,C2 时间共享部分和：第一份可执行协议,本轮实际完成 || 数字、端口与工程边界,machine_indexed_not_full_read,0
research/c2_temporal_shared_protocol_20260907/WORKLOG.md,C2 协议原型日志,,machine_indexed_not_full_read,0
research/c2_temporal_shared_protocol_20260907/contract.md,C2 有界时间共享部分和：隔离协议原型,算术与继承边界 || 唯一执行合同 || 显式状态与端口预算 || 预声明验证 || 通过之后仍缺什么,machine_indexed_not_full_read,0
research/c2_temporal_shared_protocol_20260907/records/functional_r1/source_snapshot/contract.md,C2 有界时间共享部分和：隔离协议原型,算术与继承边界 || 唯一执行合同 || 显式状态与端口预算 || 预声明验证 || 通过之后仍缺什么,machine_indexed_not_full_read,0
research/c2_temporal_shared_protocol_20260907/records/functional_r2/source_snapshot/contract.md,C2 有界时间共享部分和：隔离协议原型,算术与继承边界 || 唯一执行合同 || 显式状态与端口预算 || 预声明验证 || 通过之后仍缺什么,machine_indexed_not_full_read,0
research/codex_deep_rebuild_20260906/QA.md,交付检查,,machine_indexed_not_full_read,0
research/codex_deep_rebuild_20260906/README.md,C1/C2 深度重构研究 · 2026-09-06,结果与范围 || 复现 || 报告与研究记录,machine_indexed_not_full_read,0
research/codex_deep_rebuild_20260906/WORKLOG.md,C1/C2 机制重构研究日志,收敛与阶段结论,machine_indexed_not_full_read,0
research/codex_deep_rebuild_20260906/report-source.md,C1/C2 机制重构：文献迁移与同账本筛查,先验与可迁移的差异 || C1：小状态换取有界重算 || C1：可审阅的数据流与验收点 || C2：强对照把方向从部分和改为原始权重暂存 || C2：把候选收窄到捕获与延迟投递 || 新增方向：优先统计 PSN，再判断注意力岛 || 执行顺序、证据缺口与复现 || 一手来源与访问边界 || 一手来源与访问边界（续）,machine_indexed_not_full_read,17
research/complete_transfer_20260907/README.md,C1 / C2 完整迁移与重构进度,实际完成 || 文件 || 复核与复现,machine_indexed_not_full_read,1
research/complete_transfer_20260907/WORKLOG.md,完整迁移后针对性重构,,machine_indexed_not_full_read,0
research/complete_transfer_20260907/complete_path_contract.md,C1 / C2 完整迁移与替换合同,共同的数值和完成边界 || C1：Prosperity 必须迁移的完整链 || Phi 根构造替换的接口否决点 || C2：完整 LoAS / FTP 路径中替换归约 || 每 bank 一种模式：已做机会筛查，未做 RTL || 晋级条件 || 停止的整行等价类版本,machine_indexed_not_full_read,0
research/complete_transfer_20260907/report-source.md,C1 / C2 重构进度：完整迁移以后，哪里值得替换,完成度：完整基线、功能原型和生产实现分别看 || C1：先接通完整 Prosperity，融合点必须遵守每 K 分区的父依赖 || 本轮补上的完整单算子对照 || 为什么“Phi 构造根，Prosperity 处理后继”还不能直接接 || C2：完整时间供数保留下来，再替换会串行化的共享归约 || 新的受限方案：每 bank 一种时间模式，最后成员到达时提交 || 真实捕获上的机会：有减量，但强对照还更好 || 另一条筛查已停止：完整输入去重后跨 BN 保存 || 如何判断下一次重构值得投入,machine_indexed_not_full_read,5
research/concept_reassessment_20260906/report-source.md,先理解想法：ATLIF 幅值语义与 C1/C2 构想重评,ATLIF：发放标志与数值幅值分开 || ExSpike：为什么应该恢复讨论 || 我之前提出的三条，分别在解决什么 || 晚知判定分界下，提前压缩中间结果 || 先从发放模式求统计，再生成宽位输出 || 用投影筛运动候选，再查二维事实 || ideas 包的主要方向怎么重新取舍 || 供用户比较的三种创新风格 || 范围与记录,machine_indexed_not_full_read,16
research/ep34_attention_measurement_20260907/README.md,ep34 注意力：M0–M2 实测说明,1. Grok 漏掉了可直接分析的 ep34 数据 || 2. 已捕获窗口内的结果 || 3. 必须改掉的两条跳过推论 || 4. 本次使用的是ep34算术 || 5. M0：算术工作量小，真实周期份额仍不能混报,machine_indexed_not_full_read,1
research/ep34_attention_measurement_20260907/WORKLOG.md,ep34 M0–M2 进展,,machine_indexed_not_full_read,0
research/fusion_delivery_20260907/README.md,C1 / C2 多论文融合：本轮可检验结果,,machine_indexed_not_full_read,0
research/fusion_delivery_20260907/WORKLOG.md,C1 / C2 融合机制推进日志,阶段 || 假设与证据类别 || 证据缺口 / 下一步 || 已获得的关键证据,machine_indexed_not_full_read,0
research/fusion_delivery_20260907/implementation_boundaries.md,本轮参考到硬件的明确边界,C2：不能遗漏的费用 || C2：源顺序变体如何解决已暴露的问题 || C1：端口证书与理论释放,machine_indexed_not_full_read,0
research/fusion_delivery_20260907/report-source.md,C1 / C2：从论文融合推进到可检验的共享机制,C2：先共享多个源的和，再交给多个时间目的 || 第一个可运行版本：逐类归约、边折叠边释放 || 第二个可运行版本：保留源顺序，有限部分和满了就完整分发 || C1：新共享节点要能接替旧捕获 || 本轮形成的机制：联合替换旧父的完整消费者集合 || 真实小样：机会存在，当前收益仍薄 || 第三个储备：用窄类计数跨过动态BN || 独立评审与本轮取舍 || 下一步如何进入硬件,machine_indexed_not_full_read,10
research/grok46_20260905/00_READ_THIS_FIRST.md,00 — Read this first (Codex / human),One-line verdict || Frozen identity (do not unfreeze without a new AEE Pareto) || Two research workflows in this session (both Partial) || Conflict with Grok Bot folder `/home/zhumd/work/sdformer_codex/ideafromai/` || Hard do-nots || Recommended pick (user has not yet locked),machine_indexed_not_full_read,0
research/grok46_20260905/01_kill_list.md,01 — Kill list (do not rebuild as novelty),Dead as contribution bullets || Still legal as **execution context** (not headline),machine_indexed_not_full_read,0
research/grok46_20260905/02_ranked_mechanisms.md,02 — Ranked new mechanisms,"Rank 1 — Motion-XOR triple-popcount score ALU (MX3P) || Rank 4 — Temporal-peer similarity / dirty-lane gate (same island as Rank 1) || Rank 2 — LoAS FTP inner-join remapped to mixed-T Motion-XOR fibers || Rank 3 — Mixed-horizon binary ATLIF (membrane-private, spike-public) || Rank 5 — Bishop ECP-style bound without computing S || Rank 6 — K-zero / K-as-V gating (lossless, already named in P0) || Rank 7 — Spatial dirty-run scheduler (OF data, not ASNA spatial-locality claim) || Rank 8 — Inter-frame event dirty tile (CBinfer event edition) || Weak / do not headline || C1 / C2 remake mapping",machine_indexed_not_full_read,0
research/grok46_20260905/03_algorithm_native_motionxor_atlif.md,"03 — Algorithm-native hardware (our modifications, not generic SNN)","A. Motion-XOR is not QK GEMM || B. ATLIF output is threshold/binary, not T=10 analog || C. Mixed horizon T_w=2 vs T_snn=10 || D. Event-OF data properties that are not generic ImageNet SNN || E. What “hardware for our algorithm” is **not**",machine_indexed_not_full_read,0
research/grok46_20260905/04_paper_survey.md,04 — Paper survey (steal / modify / do not copy),SNN accelerators || ANN / sparsity / delta || Optical flow accelerators / event-OF || Algorithm-only (no matching ASIC for **our** operators) || Local PDFs / notes Codex may already have,machine_indexed_not_full_read,0
