file,title,decision_bucket,novelty_potential_0to4,fit_0to4,mechanism_A,network_gap_B,candidate_increment_X,strong_control,missing_assumption_or_evidence,decision_and_reason,evidence_depth,source_csv
unresolved_Ultra_Flow.md,Ultra-Flow FPGA optical flow,待核全文,0,1,无完整题名也无机制A,卡不能陈述FPGA光流相对本网的洞,无标题级 X,同精度FPGA光流与当前网络,题名过短；全文未迁；库存FPL DOI不等于本卡已读；输入传感未核,待核全文；简称不能命名完整先验A，不得当事件SNN光流硬件下界,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
arxiv_2305.13087.md,On-sensor VD56G3 ASIC optical flow (arXiv:2305.13087),保留对照/底座,0,0,传感器FAST/BRIEF配额与Hamming匹配,低成本稀疏运动点不能覆盖稠密流,暂无不替换本任务的具体增量,相同点数经典匹配加稠密补全,帧相机、稀疏向量/完整光流域和硬件工艺不同,任务边界参照；不是本网络加速下界,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2404.10564.md,Photonic Neuromorphic Accelerators for Event-Based Imaging Flow Cytometry,保留对照/底座,0,0,事件成像加被动光学滤波及数字分类,光学前端难映射本数字事件光流,未指定可迁移的数字差分,普通数字滤波/量化前端同任务,流式细胞仪不是光流；实验光路和传感源均变,作为应用旁证；停止把该应用参数压缩作本地收益,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2405.16790.md,SCSim: A Realistic Spike Cameras Simulator,保留对照/底座,0,0,积分型spike-camera噪声模拟和标签生成,仿真噪声可能与真实事件输入不同,无当前执行接口增量,真实DSEC、校准v2e与传感器噪声模型,传感器类型不同；仿真不能代替真实捕获验证,数据工具旁证；不打硬件新颖主张,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2501.03874.md,Neuromorphic Optical Tracking and Imaging of Randomly Moving Targets through Strongly Scattering Media,保留对照/底座,0,0,散射光学中的事件跟踪与SNN重建,传感/目标分布不同于DSEC,双头共享输入只是一般设计,普通共享编码器和相同传感ANN,散射实验、坐标预测非稠密光流；能耗仅算项,应用参照；无可核本地执行增量,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2506.12524.md,Inference-Time Gaze Refinement for Micro-Expression Recognition: Enhancing Event-Based Eye Tracking with Motion-Aware Post-Processing,旁路低适配,0,0,运动感知中值抑眨眼尖峰与局部光流邻域纠偏,瞳孔轨迹稳定与稠密光流AEE、patch贵段无关,无标题级X,固定核中值、无后处理骨干、普通局部光流,瞳孔/微表情指标≠valid825；后处理延迟未进主路径,旁路低适配；模型无关后处理不进融合标题,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2509.18968.md,Otters: An Energy-Efficient SpikingTransformer via Optical Time-to-First-Spike Encoding,旁路低适配,0,0,光TFT衰减加动态阶梯阈的TTFS与1-bit K/V加减注意,本地ATLIF输出连续θg，不是TTFS首尖或二值K/V,无标题级X,数字TTFS、率编码、全精度QK、当前保留的spike QK路径,ImageNet/模拟能≠AEE；TFT不可复现；1-bit注意破坏连续幅值,旁路低适配；光电TTFS与二值注意不得当标题或替换连续θg,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2512.20073.md,3D Stack In-Sensor-Computing (3DS-ISC): Accelerating Time-Surface Construction for Neuromorphic Event Cameras,旁路低适配,0,0,eDRAM漏电作Time-Surface物理衰减的感存算前端,模拟TS不能映射数字θg与非因果T10合同,无标题级X,数字time surface、SRAM时间戳、普通T10体素,电路细部截断；分类/SSIM≠AEE；原作PPA勿搬,旁路低适配；模拟CIM/传感阵列不得当标题，只停模拟TS前端替换,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2605.00319.md,A PVT-Resilient Subthreshold SRAM-Based In-Memory Computing Accelerator with In-Situ Regulation for Spiking Neural Networks,旁路低适配,0,0,亚阈SRAM-CIM闭环稳压与ITH电流阈神经元,模拟CIM/电流阈与数字θg、same-port无关,无标题级X,数字定点核、事后校准、普通LIF,KWS/nJ≠AEE；稳压开销；ADC免除不可搬,旁路低适配；CIM/模拟不得当标题,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2606.13016.md,Otters++: A Time-to-first-spike Based Energy Efficient Optical Spiking Transformer,旁路低适配,0,0,器件衰减作TTFS时间核、SNN前向与QNN反向STE,与Otters同族，光学TTFS不能替换连续θg,无标题级X；与Otters合并证据不另计候选,数字TTFS、Otters、当前θg路径,GLUE/层能量≠AEE；器件漂移；模拟光突触≠数字same-port,旁路低适配；合并Otters同族证据，光电/二值TTFS不得当标题,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2606.22296.md,SCENIC: Semantic-Conditioned Edge-Aware Neural Framework for Structured IoT Command Generation,保留对照/底座,0,0,SCENIC结构化IoT指令与压缩评估,与本光流算子/消费者无直接对应,无明确硬件增量,普通剪枝/QAT及当前真实GT恢复,NLP任务、EM指标与部署场景不同,只留训练后导出评价纪律；不做融合候选,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
arxiv_2607.19421.md,Opto-ViT-v2: Noise-Resilient On-Chip Fine-Tuning for Photonic Near-Sensor Vision Transformer Accelerators,旁路低适配,0,0,冻结光权加电子低秩因子链与稀疏头微调,光子工艺不可迁；低秩微调不是lifting源字删字,无标题级X,稠密反传、普通LoRA、数字低秩,VTAB≠AEE；MRR阵列；热串扰,旁路低适配；光学/模拟不得当标题,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2607.19623.md,From Bit-Position Sensitivity to Unequal Error Protection for DNN Inference Memory,旁路低适配,0,0,按位敏感的分级ECC与双电压分区SRAM,可靠性/FIT不是AEE或净服务分母,无标题级X,均匀SECDED、无ECC、普通低电压,FIT/面积≠valid825；位平面≠供数合同,旁路低适配；容错存储不进融合候选,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2608.21223.md,Event-triggered Implicit Perturbation for Zeroth-Order Fine-Tuning of Spiking Transformers,旁路低适配,0,0,IMC输出域隐式扰动、事件行缩减PGU与XOR消相关,片上ZO微调不是推理净服务；IMC扰动与数字θg无关,无标题级X,EPZO、PGU-Reuse、普通BPTT,CIFAR/PPL/16nm≠AEE；隐式扰动≠删字,旁路低适配；CIM/片上学习不得当标题,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2608.26595.md,Current-Limiting Control for Fault Ride-Through of LLC-based Solid-State Transformer in Data Centers,旁路低适配,0,0,SST/LLC故障穿越的频率跃升与占空比限流,与事件光流SNN执行无接口,无标题级X,硬关断、外加限流器、无恢复斜坡,样机波形≠valid825；与融合RTL无共同分母,旁路低适配；离主岛，不进入候选池,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2609.04949.md,Noise-Resilient Detection of Neuronal Spikes by a Hopf-Bifurcation Device,旁路低适配,0,0,近Hopf分岔把相干输入转为全有全无电压尖峰,电生理模拟前端与数字事件光流执行无关,无标题级X,数字滤波、同步检波、软件峰值检测,MEA一致率≠AEE；模拟分岔≠源字删字,旁路低适配；模拟事件前端不挂主岛RTL,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2609.07544.md,Anti-Gravity Walking by a Flying Humanoid Robot via Thrust-Rate Input Whole-Body Model Predictive Control,旁路低适配,0,0,推力率输入全身MPC保接触切换连续,机器人控制无SNN/稀疏加速接口,无标题级X,直接推力输入、CWC硬约束、地面步行,步行指标≠valid825；与融合RTL无共同分母,旁路低适配；离主岛，不进入候选池,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
unresolved_COMPASS.md,COMPASS: SRAM-CIM with adaptive spike speculation,旁路低适配,0,0,仅题名SRAM-CIM与自适应脉冲推测；无电路细节,卡未说明CIM转换税后如何服务连续θg,无标题级 X,普通数字稀疏供数、预测非零与完整CIM宏同资源,全文未迁；推测窗口与误预测费用未给；未接θg连续路径；同资源未比,旁路低适配；CIM加脉冲推测未提供θg连续路径控制，二值存内不得当主贡献,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_Clock_free_multilevel_event_SNN.md,An 82-nW 0.53-pJ/SOP Clock-Free Spiking Neural Network With 40-µs Latency for AIoT Wake-Up Functions Using a Multilevel-Event-Driven Bionic Architecture and Computing-in-Memory Technique,旁路低适配,0,0,仅题名无时钟多级事件驱动与CIM唤醒；无微架构A,空闲唤醒与内部双消费者完成不是同一问题,无标题级 X,普通时钟门控、事件触发与数字定点神经元,全文未迁；nW/SOP不可当系统服务；未接满T10与θg幅值,旁路低适配；CIM唤醒岛未给θg连续路径控制，不得用传感级延迟替代光流执行,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_SNNIM.md,SNNIM: A 10T-SRAM based Spiking-Neural-Network-In-Memory Architecture with Capacitance Computation,旁路低适配,0,0,仅题名10T-SRAM电容计算存内SNN；无阵列接口,卡未给出数字θg路径下的对照洞,无标题级 X,普通数字MAC与完整存内宏同精度,全文未迁；电容计算与ADC税未计；未接连续θg,旁路低适配；电容存内SNN未提供θg连续路径控制，CIM不得当主贡献,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_Spike_CIM.md,Spike-CIM sparsity-adaptive charge-domain IF,旁路低适配,0,0,仅题名稀疏自适应电荷域积分发放CIM；无宏电路A,电荷域IF不能直接服务连续幅值消费者,无标题级 X,普通数字稀疏IF与完整电荷域宏,全文未迁；转换噪声与精度未核；未接θg,旁路低适配；电荷域CIM加脉冲IF未给θg连续路径，空泛CIM不得当主贡献,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_Xpikeformer.md,Xpikeformer: hybrid AIMC + stochastic spiking attention,旁路低适配,0,0,仅题名混合AIMC与随机脉冲注意力；无SSA细节,随机比特注意力未给出连续θg控制,无标题级 X,全数字spike注意力、AND-popcount与普通softmax,本卡无全文；同包Xpikeformer实名卡不沿用为这张卡的抄全A；模拟交叉棒未接,旁路低适配；AIMC加随机脉冲注意力未提供θg连续路径控制，不得当主贡献,card only; 已逐字读卡，同包实名卡不沿用为这张未核卡的全文证据,review_batch4_unresolved.csv
